1,0
2,6.66667
3,24.3333
4,4.33333
5,25
6,6.33333
7,24.3333
8,7.33333
9,25
10,9
11,7.33333
12,9.33333
13,26
14,25.6667
15,10.3333
16,25.6667
17,9
18,27.6667
19,25.6667
20,10
21,24
22,8.33333
23,29
24,28
25,8.33333
26,14.3333
27,21.3333
28,12
29,26
30,25
31,10.6667
32,27
33,24
34,12.6667
35,25.6667
36,25.3333
37,10.6667
38,27.6667
39,23.6667
40,11.6667
41,27.6667
42,24.6667
43,10.6667
44,10.3333
45,26
46,10.3333
47,26
48,26
49,10.6667
50,28.6667
51,27
52,9.66667
53,25.6667
54,27.6667
55,26
56,12.3333
57,23.3333
58,24.6667
59,10.3333
60,27.3333
61,25
62,10.3333
63,11.6667
64,27.3333
65,24.3333
66,11.6667
67,25.3333
68,27.6667
69,24.3333
70,10.6667
71,26.6667
72,10.3333
73,10
74,11.3333
75,11
76,27.6667
77,9.66667
78,24.6667
79,26.6667
80,26.3333
81,10.3333
82,27.3333
83,26
84,26.3333
85,11.6667
86,11.6667
87,26.6667
88,28.3333
89,23.6667
90,10
91,27
92,25.6667
93,28.3333
94,11
95,12.6667
96,27
97,26.3333
98,13
99,22.3333
100,12.6667
101,28.3333
102,27.6667
103,12.6667
104,10.6667
105,24.3333
106,31
107,23
108,17.3333
109,9.66667
110,10.3333
111,26.6667
112,26.3333
113,27
114,11
115,13.6667
116,12.3333
117,12.3333
118,25.6667
119,13
120,22.3333
121,24.3333
122,11.6667
123,25
124,10
125,29
126,11.3333
127,26.6667
128,25
129,10.3333
130,27.6667
131,10.6667
132,27
133,11.3333
134,26.3333
135,10
136,30.6667
137,10.6667
138,26.3333
139,25.3333
140,10.3333
141,13.6667
142,29.3333
143,26
144,24.3333
145,25.6667
146,30
147,22.3333
148,10.3333
149,14.6667
150,27
151,32.6667
152,20.3333
153,17
154,12.6667
155,31.6667
156,21
157,36.3333
158,18.3333
159,27
160,24
161,19
162,12.3333
163,23
164,21
165,10.6667
166,12
167,25.6667
168,27
169,28.6667
170,25.6667
171,26
172,31.3333
173,20.3333
174,14
175,26.3333
176,21.6667
177,26
178,16.6667
179,21.3333
180,24.3333
181,27.6667
182,26.6667
183,27.3333
184,26.6667
185,26.3333
186,12.6667
187,14
188,12
189,12.3333
190,13.3333
191,22.6667
192,28
193,31
194,20.3333
195,36.6667
196,37.6667
197,14.6667
198,26.6667
199,37
200,29.3333
201,36.3333
202,21.3333
203,37.6667
204,33
205,17.6667
206,21.6667
207,20.6667
208,26.6667
209,26.6667
210,30.3333
211,21.3333
212,24
213,28.6667
214,27
215,29.3333
216,13.3333
217,32
218,17
219,39.6667
220,10.3333
221,27
222,30
223,24
224,13.3333
225,29.6667
226,22.6667
227,30.6667
228,28.3333
229,21
230,30.6667
231,27.3333
232,19.3333
233,19
234,18.6667
235,23.3333
236,38
237,23.3333
238,20.3333
239,14.3333
240,27
241,27
242,29.6667
243,27.6667
244,24.3333
245,29
246,19
247,22.3333
248,13
249,22.6667
250,23.6667
251,26.3333
252,25
253,12.6667
254,29.3333
255,29
256,25
257,15.6667
258,11.6667
259,15.6667
260,19
261,23.3333
262,27.3333
263,20
264,25.6667
265,24.3333
266,21.6667
267,15.3333
268,26
269,13
270,13.3333
271,25.3333
272,27.6667
273,14.3333
274,30.3333
275,22.3333
276,16
277,17.6667
278,16
279,19.3333
280,19
281,16
282,13.3333
283,26.3333
284,28
285,27
286,15.3333
287,72.6667
288,27.6667
289,22
290,35.6667
291,16.6667
292,28.3333
293,18.3333
294,18.6667
295,23
296,12
297,28.3333
298,19.3333
299,31
300,26
301,17
302,10.6667
303,11.3333
304,29.3333
305,23.6667
306,17.6667
307,16.6667
308,22
309,22.6667
310,29.6667
311,23.6667
312,28.3333
313,27.3333
314,21.6667
315,24.3333
316,23.3333
317,29.6667
318,28
319,26.6667
320,29.6667
321,21.3333
322,20.3333
323,37
324,37
325,41
326,24.3333
327,23.6667
328,31.6667
329,23.3333
330,16.6667
331,19
332,22
333,17.3333
334,23.3333
335,16.6667
336,29.3333
337,24.6667
338,29
339,15
340,25
341,18.6667
342,21.6667
343,20.6667
344,31
345,24.3333
346,16.6667
347,33.3333
348,18
349,22.6667
350,35
351,24.3333
352,14.3333
353,29.3333
354,31
355,22.3333
356,23.6667
357,23.6667
358,32
359,30.6667
360,27
361,34.6667
362,33
363,21.3333
364,19.3333
365,33
366,36.3333
367,19
368,27
369,27
370,15
371,28.3333
372,23
373,25.3333
374,16
375,39.3333
376,18
377,27.3333
378,18.3333
379,34.3333
380,13.3333
381,30.3333
382,25.3333
383,26.6667
384,33.3333
385,18
386,36.6667
387,18
388,25
389,23.6667
390,22
391,16.6667
392,23.6667
393,25.3333
394,24.3333
395,25.6667
396,21.3333
397,29
398,18
399,16.3333
400,19
401,22.3333
402,27.6667
403,19
404,27.6667
405,22.3333
406,11.6667
407,25.3333
408,28
409,24.3333
410,13.3333
411,25
412,26
413,11.3333
414,28.6667
415,26.6667
416,13.6667
417,25.3333
418,11
419,27.3333
420,11
421,28.3333
422,24
423,26
424,13
425,40.3333
426,27
427,19.3333
428,53.6667
429,15
430,33.6667
431,25.3333
432,34.3333
433,15
434,12
435,42
436,29
437,24
438,10.6667
439,24.6667
440,27.6667
441,10
442,27.3333
443,10.6667
444,43
445,12.6667
446,24
447,27.6667
448,11.6667
449,28
450,42.3333
451,28.3333
452,12.3333
453,19
454,15
455,27.3333
456,28.3333
457,28.6667
458,12
459,27
460,13.6667
461,12
462,28.3333
463,37.6667
464,14.3333
465,15.3333
466,39.3333
467,28
468,42.3333
469,13
470,13.6667
471,22
472,33.6667
473,24.6667
474,29
475,38.3333
476,12.3333
477,12.6667
478,12.6667
479,27
480,45
481,33.3333
482,38.3333
483,26.3333
484,13.3333
485,29.6667
486,21
487,27.3333
488,44.3333
489,27
490,24
491,23.6667
492,28
493,24
494,21.6667
495,36
496,29
497,23
498,29.3333
499,42
500,29.3333
501,37.3333
502,28
503,29.6667
504,11.6667
505,11.3333
506,43
507,17
508,20.3333
509,13
510,13.6667
511,18.6667
512,13.3333
513,26.3333
514,51.3333
515,17
516,35
517,20.6667
518,74.6667
519,20
520,115.333
521,32
522,51
523,18.6667
524,35.3333
525,23.3333
526,26
527,31
528,19.3333
529,30
530,26.6667
531,17
532,34
533,13
534,27.6667
535,42
536,29.3333
537,52
538,13.3333
539,11
540,28
541,40
542,21.3333
543,30.6667
544,14.6667
545,13
546,17
547,16.3333
548,17.6667
549,12.6667
550,24.6667
551,10.3333
552,13.3333
553,12.3333
554,13.6667
555,15.6667
556,17.6667
557,12
558,10.6667
559,12.6667
560,12.3333
561,12.6667
562,11.6667
563,11.3333
564,39.3333
565,21.3333
566,20.6667
567,27.3333
568,29.3333
569,12.6667
570,14.6667
571,12.3333
572,13.3333
573,42.6667
574,26.6667
575,27
576,18.6667
577,31
578,26
579,32.3333
580,22.3333
581,43
582,12.6667
583,12
584,11.6667
585,29.6667
586,33.3333
587,32.3333
588,23.6667
589,18.3333
590,41.3333
591,26.6667
592,43.6667
593,27
594,32.6667
595,28.3333
596,31
597,12.3333
598,12
599,11.3333
600,13.6667
601,10.6667
602,25
603,12.3333
604,11.6667
605,20.6667
606,25.6667
607,44.6667
608,12.3333
609,25.3333
610,18
611,18.6667
612,25.6667
613,12.6667
614,15.6667
615,11.3333
616,26
617,25
618,27.6667
619,10.3333
620,11
621,10.6667
622,25.6667
623,28
624,26.6667
625,10.3333
626,10.6667
627,28.6667
628,43.6667
629,27
630,42.3333
631,26.3333
632,9.66667
633,10.6667
634,11
635,27
636,27
637,44
638,10.3333
639,44.3333
640,26.6667
641,26.3333
642,27.3333
643,10.3333
644,9.66667
645,25.6667
646,43.6667
647,10.3333
648,28
649,10.3333
650,29.6667
651,24.6667
652,47
653,12
654,11.6667
655,27
656,27
657,27.6667
658,11.3333
659,42.6667
660,10
661,10.3333
662,26.3333
663,44
664,26.3333
665,44.3333
666,27
667,43.6667
668,26.3333
669,44.3333
670,27.3333
671,42.3333
672,28
673,42.3333
674,28
675,42.3333
676,26.6667
677,43.6667
678,10
679,45
680,26.6667
681,43.6667
682,10.3333
683,26.6667
684,10.3333
685,9.66667
686,9.66667
687,9.66667
688,42.3333
689,26
690,44.6667
691,26.3333
692,43.3333
693,26.3333
694,26.6667
695,27.3333
696,9.66667
697,9.66667
698,10
699,10.6667
700,10
701,10.3333
702,11.3333
703,24.6667
704,28
705,25.6667
706,43.3333
707,26
708,43.3333
709,26
710,43.3333
711,26
712,10
713,9.66667
714,10
715,11
716,10
717,26
718,10
719,9.66667
720,9.33333
721,9.33333
722,10
723,9.66667
724,10.3333
725,10.3333
726,9.33333
727,10
728,8.66667
729,42.3333
730,25.3333
731,27
732,9.66667
733,43.6667
734,27.6667
735,43
736,26
737,42.6667
738,27.3333
739,42
740,26.6667
741,42
742,27.3333
743,43
744,25.6667
745,26.6667
746,9.33333
747,9.66667
748,9.66667
749,10
750,27.3333
751,26
752,26
753,27
754,26.3333
755,42
756,27.6667
757,42.3333
758,26
759,43.3333
760,27
761,26.6667
762,24.6667
763,10.6667
764,24.3333
765,25.3333
766,10.3333
767,9.66667
768,9.66667
769,9.66667
770,9.66667
771,9.33333
772,10.3333
773,9.33333
774,9
775,9.66667
776,27
777,27
778,41.6667
779,27
780,43.3333
781,25.6667
782,43.6667
783,9.66667
784,10
785,10
786,10
787,9.33333
788,9.66667
789,27.3333
790,26
791,42
792,27.3333
793,43.3333
794,26
795,10.6667
796,10
797,9.33333
798,26
799,26
800,43
801,9.66667
802,25.3333
803,11.3333
804,10
805,10
806,25.6667
807,43.3333
808,26.3333
809,10.3333
810,10
811,10
812,43.6667
813,10.3333
814,10
815,10
816,27.6667
817,41.6667
818,9.66667
819,10
820,10
821,26
822,25.6667
823,10
824,9.33333
825,10
826,32.3333
827,18
828,33.3333
829,22
830,26
831,43.6667
832,10.3333
833,27
834,28.6667
835,28
836,28
837,12.6667
838,15.3333
839,27.6667
840,27.6667
841,26
842,26
843,10.3333
844,26
845,27.6667
846,10
847,9.33333
848,43
849,25.6667
850,10
851,10
852,27
853,26.3333
854,17
855,27
856,12.6667
857,23.3333
858,28
859,19.6667
860,28.3333
861,28
862,10.3333
863,26.6667
864,26.6667
865,27.3333
866,10.3333
867,9.66667
868,26.3333
869,10
870,25.6667
871,10
872,9.66667
873,27.3333
874,9.66667
875,9.33333
876,27.3333
877,9.66667
878,10
879,26.3333
880,25
881,12.3333
882,26.6667
883,12.3333
884,26.3333
885,23.6667
886,27
887,10
888,26.3333
889,26.3333
890,28
891,26.6667
892,13.3333
893,27.3333
894,12.3333
895,12.3333
896,13
897,13.3333
898,13
899,28.3333
900,29.3333
901,26.3333
902,11.6667
903,13.3333
904,28.6667
905,27
906,30
907,13.6667
908,12.3333
909,29
910,29.3333
911,11
912,27
913,10.3333
914,41.3333
915,9.66667
916,11.6667
917,26.6667
918,10.3333
919,25
920,27.6667
921,26.6667
922,28
923,11.6667
924,11
925,11
926,26.6667
927,26.6667
928,10.6667
929,10.6667
930,25.3333
931,27
932,12
933,13
934,26.3333
935,26.6667
936,26.3333
937,28
938,10.6667
939,25.6667
940,28
941,12.3333
942,11.6667
943,26.3333
944,24
945,13.3333
946,12
947,24
948,28.3333
949,27.6667
950,11.6667
951,26
952,25.6667
953,27
954,11
955,26.6667
956,27.6667
957,10
958,9.66667
959,11
960,28
961,27.6667
962,10
963,27.6667
964,26.3333
965,10
966,27
967,26
968,28.3333
969,12
970,12.3333
971,28
972,11
973,11.3333
974,12
975,27.6667
976,10.6667
977,27
978,26
979,27.3333
980,23.6667
981,12
982,29.3333
983,28
984,28.3333
985,26.6667
986,30.3333
987,12.3333
988,28
989,28
990,28
991,28.6667
992,28
993,28.3333
994,26
995,10.3333
996,10.6667
997,26.3333
998,26.3333
999,10.6667
1000,24.6667
